年,月,日,時,分,秒,緯度(度),緯度(分),経度(度),経度(分),深さ(km),Ｍ,震央地名
2022,6,9,09,52,51.3,37,8.0,142,10.6,17,1.4,福島県沖
2022,6,9,09,54,10.3,32,44.7,130,47.4,9,0.5,熊本県熊本地方
2022,6,9,09,57,8.2,37,52.0,141,40.9,56,1.0,宮城県沖
2022,6,9,09,58,56.2,37,47.8,141,39.0,54,1.1,福島県沖
2022,6,9,10,01,17.6,33,18.8,134,4.0,17,0.6,土佐湾
2022,6,9,10,02,10.1,37,31.1,137,14.8,13,0.6,能登半島沖
2022,6,9,10,05,11.4,37,43.4,141,33.2,54,0.8,福島県沖
2022,6,9,10,08,14.2,37,14.6,142,10.7,20,1.2,福島県沖
2022,6,9,10,08,36.1,26,39.8,126,18.7,23,1.3,沖縄本島北西沖
2022,6,9,10,10,4.8,28,22.7,129,1.3,61,1.0,奄美大島近海
2022,6,9,10,10,26.2,35,47.9,140,54.1,28,2.1,千葉県東方沖
2022,6,9,10,11,42.7,37,50.3,141,37.3,49,1.5,福島県沖
2022,6,9,10,13,27.9,37,55.9,141,39.5,48,1.4,宮城県沖
2022,6,9,10,14,18.5,32,42.1,141,36.8,40,3.6,八丈島東方沖
2022,6,9,10,16,39.6,39,59.8,141,57.0,15,0.8,岩手県沿岸北部
2022,6,9,10,18,20.2,37,47.2,141,47.8,50,2.2,福島県沖
2022,6,9,10,21,24.8,36,14.9,140,34.3,96,1.0,茨城県沖
2022,6,9,10,22,35.2,37,29.4,137,14.8,10,1.0,石川県能登地方
2022,6,9,10,26,1.8,32,44.8,132,4.3,38,0.7,日向灘
2022,6,9,10,27,7.1,33,1.8,130,45.0,12,0.5,熊本県熊本地方
2022,6,9,10,27,38.1,37,54.8,141,40.8,54,1.1,宮城県沖
2022,6,9,10,32,7.4,37,30.0,137,12.2,13,0.9,石川県能登地方
2022,6,9,10,34,35.6,37,11.8,142,6.3,25,1.2,福島県沖
2022,6,9,10,35,25.9,28,21.6,129,32.2,24,0.8,奄美大島近海
2022,6,9,10,37,43.9,35,40.0,140,1.9,71,2.3,千葉県北西部
2022,6,9,10,39,26.0,38,2.6,142,25.2,26,1.6,宮城県沖
2022,6,9,10,40,56.2,28,21.5,129,32.3,24,0.7,奄美大島近海
2022,6,9,10,44,40.8,33,59.9,135,10.2,8,0.7,和歌山県北部
2022,6,9,10,48,2.5,26,15.8,124,59.9,151,2.4,宮古島北西沖
2022,6,9,10,53,19.8,41,5.7,143,1.6,23,1.1,青森県東方沖
2022,6,9,10,55,30.0,32,0.7,131,53.6,26,0.7,日向灘
2022,6,9,10,56,37.5,37,29.8,137,15.0,11,0.6,石川県能登地方
2022,6,9,10,57,41.3,39,26.7,142,22.1,35,0.9,岩手県沖
2022,6,9,10,59,2.9,37,51.0,141,35.2,48,1.4,福島県沖
2022,6,9,11,03,59.8,24,0.5,123,36.4,17,1.6,西表島付近
2022,6,9,11,07,7.7,35,50.8,140,51.1,29,1.3,千葉県東方沖
2022,6,9,11,07,34.6,34,9.4,139,18.9,21,1.5,三宅島近海
2022,6,9,11,07,50.7,36,35.8,137,50.7,15,1.0,長野県北部
2022,6,9,11,08,42.9,27,46.5,129,13.0,39,1.1,奄美大島近海
2022,6,9,11,09,25.3,41,31.5,142,56.1,19,1.2,青森県東方沖
2022,6,9,11,09,53.3,33,52.9,134,2.3,6,-0.1,徳島県北部
2022,6,9,11,13,51.3,37,49.7,141,36.7,49,1.5,福島県沖
2022,6,9,11,18,11.8,41,33.6,142,13.2,38,1.1,青森県東方沖
2022,6,9,11,25,14.0,37,51.0,141,34.5,48,1.0,福島県沖
2022,6,9,11,26,8.9,32,18.3,131,20.0,61,0.3,宮崎県北部平野部
2022,6,9,11,28,28.9,37,38.7,141,30.3,54,1.1,福島県沖
2022,6,9,11,30,46.0,37,49.6,141,36.9,50,1.4,福島県沖
2022,6,9,11,31,11.6,36,49.6,141,22.8,4,1.4,茨城県沖
2022,6,9,11,31,41.2,37,50.3,141,36.8,48,1.4,福島県沖
2022,6,9,11,32,47.4,37,30.5,137,13.8,12,0.8,石川県能登地方
2022,6,9,11,40,54.2,37,30.5,137,14.4,13,1.5,石川県能登地方
2022,6,9,11,41,35.2,36,49.2,141,22.3,5,2.4,茨城県沖
2022,6,9,11,41,44.1,32,46.4,130,35.8,11,0.2,有明海
2022,6,9,11,42,10.0,34,44.7,140,37.1,47,1.3,千葉県南東沖
2022,6,9,11,43,54.7,28,21.7,129,32.2,25,0.8,奄美大島近海
2022,6,9,11,44,58.9,28,21.5,129,32.4,24,0.6,奄美大島近海
2022,6,9,11,46,28.0,36,48.4,141,21.8,18,2.0,茨城県沖
2022,6,9,11,48,1.4,36,49.5,141,22.3,5,1.6,茨城県沖
2022,6,9,11,49,32.9,37,42.6,141,31.9,55,3.9,福島県沖
2022,6,9,11,56,44.6,33,52.1,134,58.8,13,0.7,紀伊水道
2022,6,9,12,00,34.2,36,39.6,140,38.1,9,0.9,茨城県北部
2022,6,9,12,02,8.1,28,22.0,129,32.6,28,1.7,奄美大島近海
2022,6,9,12,03,45.6,37,7.4,142,14.4,15,1.2,福島県沖
2022,6,9,12,04,32.8,37,31.5,137,14.4,12,0.1,能登半島沖
2022,6,9,12,05,50.3,34,36.2,132,31.2,15,0.2,広島県北部
2022,6,9,12,06,38.2,37,3.5,138,29.6,14,1.4,新潟県上越地方
2022,6,9,12,08,57.5,42,46.0,141,40.9,116,1.0,胆振地方中東部
2022,6,9,12,09,34.0,35,27.0,138,22.2,16,0.0,山梨県中・西部
2022,6,9,12,09,56.2,37,49.7,141,35.2,47,1.0,福島県沖
2022,6,9,12,14,59.2,37,32.9,137,14.5,12,0.0,能登半島沖
2022,6,9,12,19,3.4,38,17.2,142,8.7,42,1.4,宮城県沖
2022,6,9,12,20,5.5,28,21.3,129,32.3,24,0.7,奄美大島近海
2022,6,9,12,21,51.2,32,39.1,131,59.6,36,0.3,日向灘
2022,6,9,12,24,27.9,28,24.7,128,44.6,78,1.0,トカラ列島近海
2022,6,9,12,29,11.0,39,33.9,140,27.8,9,0.5,秋田県内陸南部
2022,6,9,12,32,50.5,36,47.7,141,23.1,7,1.6,茨城県沖
2022,6,9,12,32,57.2,44,13.0,142,2.7,18,0.5,留萌地方中北部
2022,6,9,12,33,0.3,34,41.6,134,24.5,12,0.6,播磨灘
2022,6,9,12,33,42.5,37,51.0,141,34.2,48,1.6,福島県沖
2022,6,9,12,34,47.1,37,6.6,136,50.6,12,-0.1,石川県能登地方
2022,6,9,12,45,22.9,34,8.8,135,11.3,3,0.6,和歌山県北部
2022,6,9,12,45,27.4,37,50.8,141,35.1,47,1.1,福島県沖
2022,6,9,12,45,41.7,33,31.3,134,49.3,34,0.8,四国沖
2022,6,9,12,46,41.5,32,27.3,130,36.5,10,0.0,熊本県熊本地方
2022,6,9,12,48,3.3,32,41.3,130,0.2,10,0.5,橘湾
2022,6,9,12,49,4.4,27,57.7,129,35.6,37,1.3,奄美大島近海
2022,6,9,12,50,33.0,24,15.7,123,39.9,18,2.0,西表島付近
2022,6,9,12,52,34.1,34,5.5,135,24.4,5,0.1,和歌山県北部
2022,6,9,12,56,3.7,37,30.7,137,14.8,13,0.9,石川県能登地方
2022,6,9,12,56,24.0,33,13.1,132,9.0,47,0.8,豊後水道
2022,6,9,12,57,7.4,34,6.6,141,28.3,41,1.6,関東東方沖
2022,6,9,13,00,46.0,37,30.1,141,43.5,43,1.6,福島県沖
2022,6,9,13,05,9.4,33,38.8,135,22.0,20,0.6,和歌山県南方沖
2022,6,9,13,06,59.5,36,38.8,139,25.6,7,0.5,栃木県北部
2022,6,9,13,07,2.1,37,30.7,137,13.2,13,0.3,石川県能登地方
2022,6,9,13,07,19.0,37,31.8,137,14.1,12,1.2,能登半島沖
2022,6,9,13,09,19.8,41,56.2,142,19.9,68,2.5,浦河沖
2022,6,9,13,13,2.2,35,53.3,138,5.1,4,0.2,長野県南部
2022,6,9,13,18,36.0,28,24.2,129,29.2,23,2.0,奄美大島近海
2022,6,9,13,19,50.1,37,15.8,142,9.4,22,2.4,福島県沖
2022,6,9,13,22,58.0,37,31.1,137,12.3,10,1.0,能登半島沖
2022,6,9,13,23,49.0,38,14.2,142,23.3,26,1.7,宮城県沖
2022,6,9,13,29,9.2,37,41.5,141,43.0,54,1.2,福島県沖
2022,6,9,13,31,35.0,31,58.5,130,31.1,7,0.4,鹿児島県薩摩地方
2022,6,9,13,32,0.4,34,50.6,132,47.4,12,0.1,広島県北部
2022,6,9,13,35,43.5,32,38.6,141,21.8,1,2.9,八丈島東方沖
2022,6,9,13,37,6.7,32,24.9,141,26.7,16,3.3,八丈島東方沖
2022,6,9,13,38,39.5,35,38.3,138,7.2,7,0.1,長野県南部
2022,6,9,13,46,37.3,36,48.6,140,31.5,9,0.0,茨城県北部
2022,6,9,13,47,43.4,39,10.1,143,19.5,8,2.4,三陸沖
2022,6,9,13,49,49.8,39,10.0,143,20.8,8,1.2,三陸沖
2022,6,9,13,51,32.6,32,20.6,141,19.4,18,3.6,八丈島東方沖
2022,6,9,13,52,47.2,37,29.2,137,9.3,11,1.0,石川県能登地方
2022,6,9,13,53,36.6,37,52.9,141,34.3,46,1.4,福島県沖
2022,6,9,13,55,58.6,37,38.4,143,38.6,36,1.1,福島県沖
2022,6,9,14,06,5.6,28,21.6,129,32.3,25,0.9,奄美大島近海
2022,6,9,14,06,25.9,38,57.6,142,20.8,26,1.3,宮城県沖
2022,6,9,14,07,56.7,40,8.8,141,50.1,61,0.7,岩手県沿岸北部
2022,6,9,14,08,13.9,37,51.1,141,33.7,47,1.2,福島県沖
2022,6,9,14,10,16.9,37,31.1,137,12.5,11,2.3,能登半島沖
2022,6,9,14,11,39.1,37,31.2,137,13.1,12,1.0,能登半島沖
2022,6,9,14,11,55.7,37,31.5,137,16.8,13,0.7,石川県能登地方
2022,6,9,14,12,46.5,36,36.1,137,50.7,17,0.0,長野県北部
2022,6,9,14,12,53.5,37,30.1,141,43.5,44,1.3,福島県沖
2022,6,9,14,13,15.1,34,41.2,132,24.8,26,0.5,広島県北部
2022,6,9,14,13,42.4,31,13.6,131,10.4,52,1.0,大隅半島東方沖
2022,6,9,14,13,51.1,37,49.7,141,35.7,49,1.1,福島県沖
2022,6,9,14,14,14.3,36,3.0,139,55.4,46,0.9,茨城県南部
2022,6,9,14,18,39.1,36,11.9,141,1.4,39,2.4,茨城県沖
2022,6,9,14,19,3.3,37,30.8,137,13.6,11,0.7,石川県能登地方
2022,6,9,14,19,28.1,34,46.0,140,36.5,50,1.4,千葉県南東沖
2022,6,9,14,21,27.5,41,8.3,143,6.1,11,1.6,青森県東方沖
2022,6,9,14,22,21.8,32,40.4,132,1.9,36,0.4,日向灘
2022,6,9,14,23,14.9,37,10.7,140,32.6,81,1.1,福島県中通り
2022,6,9,14,26,26.3,37,32.0,137,16.2,12,0.7,能登半島沖
2022,6,9,14,26,53.0,35,15.0,131,55.0,20,0.9,島根県沖
2022,6,9,14,28,39.2,36,35.7,137,49.9,17,0.5,長野県北部
2022,6,9,14,31,58.9,37,32.6,137,10.9,18,0.7,能登半島沖
2022,6,9,14,36,44.8,26,42.2,129,39.7,41,2.0,沖縄本島近海
2022,6,9,14,37,6.7,35,55.3,141,4.9,19,1.9,茨城県沖
2022,6,9,14,39,23.7,28,23.8,129,30.2,25,0.4,奄美大島近海
2022,6,9,14,40,34.4,32,34.8,130,37.5,9,0.7,熊本県熊本地方
2022,6,9,14,40,59.0,35,54.9,137,37.7,8,0.2,長野県南部
2022,6,9,14,41,8.9,34,44.5,140,36.5,44,1.2,千葉県南東沖
2022,6,9,14,43,44.0,37,58.1,141,49.5,53,1.2,宮城県沖
2022,6,9,14,45,44.8,33,8.8,132,12.1,42,0.4,豊後水道
2022,6,9,14,50,28.9,37,33.2,137,10.7,12,0.2,能登半島沖
2022,6,9,14,51,3.6,27,56.9,129,28.2,32,0.5,奄美大島近海
2022,6,9,14,54,56.6,36,35.8,137,51.5,16,0.4,長野県北部
2022,6,9,14,54,59.8,42,39.7,143,27.0,36,1.3,十勝地方中部
2022,6,9,14,58,52.5,36,30.9,141,41.7,22,1.8,茨城県沖
2022,6,9,15,00,2.9,33,6.3,131,11.7,2,0.4,大分県西部
2022,6,9,15,01,49.3,39,28.5,142,20.9,37,0.8,岩手県沖
2022,6,9,15,01,51.3,32,46.8,130,30.7,9,0.6,有明海
2022,6,9,15,03,21.8,34,8.8,135,11.1,3,0.6,和歌山県北部
2022,6,9,15,07,11.2,27,5.9,128,30.7,34,1.3,沖縄本島近海
2022,6,9,15,07,46.7,40,24.5,143,50.3,11,1.5,三陸沖
2022,6,9,15,07,47.1,32,52.4,132,27.1,29,0.3,豊後水道
2022,6,9,15,08,7.9,33,55.5,135,9.4,9,0.1,和歌山県北部
2022,6,9,15,12,45.9,41,7.7,140,44.6,9,0.2,陸奥湾
2022,6,9,15,14,30.7,36,23.8,140,37.7,85,0.9,茨城県北部
2022,6,9,15,16,0.1,35,0.1,134,1.0,19,0.3,岡山県北部
2022,6,9,15,17,42.8,37,32.1,137,14.4,11,0.4,能登半島沖
2022,6,9,15,21,25.2,35,40.0,134,19.2,14,0.9,鳥取県沖
2022,6,9,15,22,49.2,42,4.1,144,28.4,8,2.0,十勝沖
2022,6,9,15,26,45.5,28,30.3,131,9.4,82,2.5,奄美大島北東沖
2022,6,9,15,29,27.3,37,12.8,142,10.2,18,1.7,福島県沖
2022,6,9,15,33,20.6,39,3.1,142,23.9,20,1.1,岩手県沖
2022,6,9,15,34,26.7,37,46.3,141,38.8,55,2.1,福島県沖
2022,6,9,15,43,23.1,34,56.2,142,8.8,40,1.0,関東東方沖
2022,6,9,15,44,13.0,41,6.5,142,49.2,15,3.2,青森県東方沖
2022,6,9,15,46,5.3,34,55.1,139,17.5,14,0.2,伊豆半島東方沖
2022,6,9,15,50,14.7,30,15.7,130,58.4,18,1.2,種子島近海
2022,6,9,15,50,46.9,26,49.5,126,28.4,17,1.5,沖縄本島北西沖
2022,6,9,15,56,59.1,36,38.3,139,37.7,6,1.1,栃木県南部
2022,6,9,15,59,38.6,33,12.3,135,15.9,13,1.1,和歌山県南方沖
2022,6,9,16,09,22.8,34,54.6,135,37.4,11,1.5,大阪府北部
2022,6,9,16,13,56.1,37,24.2,141,51.5,11,-,福島県沖
2022,6,9,16,15,46.5,36,38.8,140,41.7,12,0.7,茨城県北部
2022,6,9,16,19,26.3,37,50.6,141,36.4,48,1.1,福島県沖
2022,6,9,16,19,47.6,34,14.9,141,33.5,7,1.8,関東東方沖
2022,6,9,16,19,50.5,38,18.6,142,14.1,28,1.5,宮城県沖
2022,6,9,16,21,57.9,36,46.9,140,35.5,5,0.0,茨城県北部
2022,6,9,16,25,2.0,43,23.0,142,53.1,7,0.5,十勝地方北部
2022,6,9,16,29,34.5,40,1.6,140,31.6,9,0.5,秋田県内陸北部
2022,6,9,16,30,42.4,37,50.7,141,37.4,49,1.6,福島県沖
2022,6,9,16,37,33.9,30,15.1,130,57.9,16,1.7,種子島近海
2022,6,9,16,39,40.0,34,46.3,134,36.4,8,1.6,兵庫県南西部
2022,6,9,16,40,33.9,33,27.7,132,16.7,46,1.5,愛媛県南予
2022,6,9,16,43,28.0,36,50.1,140,35.5,8,1.1,茨城県北部
2022,6,9,16,47,35.1,32,40.7,130,42.7,10,0.1,熊本県熊本地方
2022,6,9,16,49,4.3,37,30.7,137,14.6,13,1.3,石川県能登地方
2022,6,9,16,53,41.9,37,52.8,141,41.2,54,1.2,宮城県沖
2022,6,9,16,54,17.0,37,41.6,141,32.6,52,2.0,福島県沖
2022,6,9,16,55,0.8,44,51.4,141,52.8,24,0.1,留萌地方中北部
2022,6,9,16,56,28.4,30,29.9,130,19.8,9,0.9,種子島近海
2022,6,9,17,04,20.7,36,52.0,140,39.4,6,0.3,茨城県北部
2022,6,9,17,07,52.7,34,18.0,136,4.7,8,0.5,奈良県
2022,6,9,17,10,23.0,28,30.9,129,56.8,27,1.3,奄美大島近海
2022,6,9,17,10,50.9,36,35.6,137,50.9,17,0.2,長野県北部
2022,6,9,17,12,0.9,37,2.4,140,36.7,8,-0.1,福島県中通り
2022,6,9,17,14,57.1,33,41.4,132,17.6,46,0.4,伊予灘
2022,6,9,17,16,38.4,35,54.6,140,13.3,39,1.2,茨城県南部
2022,6,9,17,18,51.6,38,13.5,142,12.5,37,1.4,宮城県沖
2022,6,9,17,19,37.1,25,8.9,124,57.9,4,1.6,宮古島近海
2022,6,9,17,19,40.7,37,43.5,141,34.0,54,1.0,福島県沖
2022,6,9,17,20,28.3,36,14.5,140,54.8,41,1.0,茨城県沖
2022,6,9,17,24,38.6,36,36.0,137,50.4,16,1.3,長野県北部
2022,6,9,17,24,50.4,38,15.9,142,9.1,34,1.2,宮城県沖
2022,6,9,17,25,54.2,28,36.9,129,53.0,29,0.6,奄美大島近海
2022,6,9,17,25,54.6,36,35.8,137,50.2,17,0.3,長野県北部
2022,6,9,17,27,2.8,35,55.9,137,39.8,9,-0.1,長野県南部
2022,6,9,17,27,3.6,30,15.5,130,57.6,15,1.1,種子島近海
2022,6,9,17,27,10.7,34,29.0,139,13.7,12,1.1,新島・神津島近海
2022,6,9,17,27,54.2,36,35.3,137,51.0,18,0.5,長野県北部
2022,6,9,17,28,43.6,37,46.5,141,34.2,52,1.0,福島県沖
2022,6,9,17,29,41.0,33,9.0,132,21.5,7,0.6,豊後水道
2022,6,9,17,31,44.6,40,7.4,142,29.1,11,1.4,岩手県沖
2022,6,9,17,31,47.1,36,48.5,141,21.1,9,1.7,茨城県沖
2022,6,9,17,32,26.6,36,35.7,137,50.6,18,0.5,長野県北部
2022,6,9,17,35,6.4,35,54.1,137,44.0,5,-0.4,長野県南部
2022,6,9,17,37,27.6,36,36.5,137,49.2,15,0.2,長野県北部
2022,6,9,17,37,31.1,37,2.7,139,21.3,8,0.4,福島県会津
2022,6,9,17,42,8.2,38,57.1,140,52.2,9,0.5,岩手県内陸南部
2022,6,9,17,42,15.3,34,24.0,140,31.8,51,1.1,房総半島南方沖
2022,6,9,17,43,10.6,35,15.1,137,43.3,7,-0.5,長野県南部
2022,6,9,17,45,1.8,37,50.8,141,36.4,48,0.9,福島県沖
2022,6,9,17,45,7.5,36,35.0,137,50.2,19,0.2,長野県北部
2022,6,9,17,46,7.4,32,37.5,130,29.8,10,0.1,熊本県熊本地方
2022,6,9,17,46,42.6,35,42.7,134,59.7,10,0.7,京都府沖
2022,6,9,17,48,34.1,42,39.3,142,56.6,80,0.8,十勝地方中部
2022,6,9,17,49,12.8,34,43.9,140,37.1,48,1.0,千葉県南東沖
2022,6,9,17,50,33.7,36,24.4,140,59.5,31,1.1,茨城県沖
2022,6,9,17,53,5.7,33,56.0,135,11.2,9,0.2,和歌山県北部
2022,6,9,17,54,18.3,36,36.2,137,49.9,14,-0.3,長野県北部
2022,6,9,17,54,50.9,36,36.2,137,49.7,14,0.0,長野県北部
2022,6,9,17,55,7.5,36,35.8,137,50.1,18,0.3,長野県北部
2022,6,9,17,57,34.2,33,51.6,135,25.2,45,1.3,和歌山県北部
2022,6,9,18,00,44.4,37,31.0,137,16.3,10,1.2,石川県能登地方
2022,6,9,18,02,28.8,38,29.3,142,1.3,25,0.7,宮城県沖
2022,6,9,18,03,15.9,31,57.9,130,56.3,8,0.0,宮崎県南部山沿い
2022,6,9,18,05,40.6,34,54.9,135,37.4,11,0.3,大阪府北部
2022,6,9,18,08,58.6,42,30.4,139,8.7,10,1.6,北海道南西沖
2022,6,9,18,16,16.5,36,1.5,138,3.5,6,0.3,長野県中部
2022,6,9,18,16,43.4,37,40.1,142,0.8,16,1.3,福島県沖
2022,6,9,18,18,0.5,32,43.6,132,4.6,39,2.0,日向灘
2022,6,9,18,18,50.4,36,26.7,141,3.2,40,1.9,茨城県沖
2022,6,9,18,20,22.7,36,44.5,140,34.4,9,0.3,茨城県北部
2022,6,9,18,22,40.8,35,28.6,134,57.5,10,0.1,兵庫県北部
2022,6,9,18,22,46.9,36,49.5,141,21.4,8,1.4,茨城県沖
2022,6,9,18,23,12.7,34,44.2,140,36.9,48,2.2,千葉県南東沖
2022,6,9,18,27,1.0,28,21.8,129,31.9,24,0.8,奄美大島近海
2022,6,9,18,27,49.5,33,40.1,130,25.0,13,2.7,福岡県北西沖
2022,6,9,18,30,12.1,36,35.5,137,50.9,17,0.2,長野県北部
2022,6,9,18,31,7.2,39,25.6,142,39.6,24,1.6,岩手県沖
2022,6,9,18,31,54.0,37,48.0,142,26.8,17,1.4,宮城県沖
2022,6,9,18,33,6.4,34,55.1,139,15.2,14,0.3,伊豆半島東方沖
2022,6,9,18,33,46.6,28,24.1,129,29.3,23,2.8,奄美大島近海
2022,6,9,18,38,27.4,37,39.6,141,41.3,42,-,福島県沖
2022,6,9,18,40,54.4,36,35.8,137,50.3,16,0.8,長野県北部
2022,6,9,18,42,13.2,39,19.5,140,23.9,8,0.5,秋田県内陸南部
2022,6,9,18,43,5.0,37,30.2,137,14.9,14,0.4,石川県能登地方
2022,6,9,18,44,9.0,37,31.1,137,14.5,12,0.6,能登半島沖
2022,6,9,18,45,5.8,26,24.1,127,36.8,8,-,沖縄本島近海
2022,6,9,18,50,47.6,37,45.8,141,35.8,55,1.4,福島県沖
2022,6,9,18,53,41.2,37,30.7,137,14.2,13,0.3,石川県能登地方
2022,6,9,18,54,21.8,42,2.6,139,14.9,8,1.2,北海道南西沖
2022,6,9,18,54,52.8,37,41.5,141,35.0,55,3.6,福島県沖
2022,6,9,18,57,40.7,37,55.7,141,50.1,52,1.1,宮城県沖
2022,6,9,18,58,15.7,34,12.2,131,4.2,15,0.4,山口県西部
2022,6,9,19,01,31.6,34,50.0,135,37.8,11,0.5,大阪府北部
2022,6,9,19,02,15.0,38,44.4,142,17.4,40,1.5,宮城県沖
2022,6,9,19,03,33.7,38,10.1,138,23.1,11,2.5,佐渡付近
2022,6,9,19,04,53.0,34,10.8,139,17.6,19,1.5,新島・神津島近海
2022,6,9,19,05,40.5,33,22.8,135,12.8,31,0.3,和歌山県南方沖
2022,6,9,19,10,45.2,37,28.8,144,41.8,43,1.8,福島県沖
2022,6,9,19,10,48.5,28,29.8,129,42.3,35,1.3,奄美大島近海
2022,6,9,19,16,40.7,37,45.0,141,34.2,57,0.8,福島県沖
2022,6,9,19,16,43.5,38,55.1,141,36.0,73,0.4,宮城県北部
2022,6,9,19,18,11.9,35,15.8,131,55.0,16,1.2,島根県沖
2022,6,9,19,19,11.4,35,28.5,134,57.5,11,0.5,兵庫県北部
2022,6,9,19,19,19.9,32,39.8,132,0.4,37,0.4,日向灘
2022,6,9,19,20,42.8,27,23.3,130,27.2,75,2.8,奄美大島近海
2022,6,9,19,22,0.7,32,58.3,130,29.9,9,0.5,熊本県熊本地方
2022,6,9,19,25,41.4,37,25.6,141,54.4,34,1.0,福島県沖
2022,6,9,19,26,53.9,34,52.7,132,44.4,12,2.0,広島県北部
2022,6,9,19,27,29.2,39,38.3,141,56.9,38,0.9,岩手県沿岸北部
2022,6,9,19,28,15.2,36,46.6,140,34.6,7,0.1,茨城県北部
2022,6,9,19,29,28.9,33,18.3,132,16.5,40,1.0,豊後水道
2022,6,9,19,31,10.1,37,49.4,141,36.7,49,1.2,福島県沖
2022,6,9,19,32,18.3,37,36.2,142,4.6,16,-,福島県沖
2022,6,9,19,33,19.3,33,11.5,138,29.2,61,2.1,東海道南方沖
2022,6,9,19,34,42.1,36,49.9,140,35.1,8,0.4,茨城県北部
2022,6,9,19,35,22.6,36,48.9,141,21.8,8,1.2,茨城県沖
2022,6,9,19,35,52.8,33,44.8,132,56.4,39,1.6,愛媛県中予
2022,6,9,19,36,41.4,36,8.1,137,21.4,9,-0.1,岐阜県飛騨地方
2022,6,9,19,38,52.4,42,26.7,142,36.0,16,0.3,日高地方中部
2022,6,9,19,39,43.5,37,52.5,141,41.4,56,1.2,宮城県沖
2022,6,9,19,40,31.6,33,18.3,131,58.1,59,0.4,豊後水道
2022,6,9,19,46,26.0,38,55.4,142,1.8,50,1.2,宮城県沖
2022,6,9,19,47,6.0,34,23.4,140,29.7,52,1.4,房総半島南方沖
2022,6,9,19,48,9.9,36,46.2,140,34.9,10,0.9,茨城県北部
2022,6,9,19,49,35.9,37,54.7,141,43.1,52,1.1,宮城県沖
2022,6,9,19,51,7.6,31,44.0,132,7.3,41,0.9,日向灘
2022,6,9,19,57,57.0,37,48.1,141,37.2,54,2.9,福島県沖
2022,6,9,20,00,30.3,36,13.7,141,1.6,41,1.2,茨城県沖
2022,6,9,20,05,13.8,32,28.9,132,0.2,29,0.4,日向灘
2022,6,9,20,08,41.1,42,50.8,143,18.8,116,0.9,十勝地方中部
2022,6,9,20,10,11.9,34,21.7,141,34.5,10,1.5,関東東方沖
2022,6,9,20,10,31.0,35,14.2,137,14.3,44,0.3,愛知県西部
2022,6,9,20,11,0.2,38,59.5,142,26.9,29,0.8,宮城県沖
2022,6,9,20,12,32.9,28,21.6,129,32.1,24,0.4,奄美大島近海
2022,6,9,20,13,22.5,37,47.0,141,35.5,51,1.4,福島県沖
2022,6,9,20,15,31.8,33,1.9,130,27.6,9,-0.1,福岡県筑後地方
2022,6,9,20,22,11.2,36,47.0,140,34.1,7,0.3,茨城県北部
2022,6,9,20,24,6.0,31,58.5,130,30.9,8,1.1,鹿児島県薩摩地方
2022,6,9,20,27,19.5,39,50.9,142,16.1,22,0.7,岩手県沖
2022,6,9,20,30,14.6,32,42.3,132,2.3,39,0.6,日向灘
2022,6,9,20,30,48.6,37,50.9,141,35.2,47,0.9,福島県沖
2022,6,9,20,34,45.8,36,36.0,137,50.6,15,0.8,長野県北部
2022,6,9,20,34,57.7,34,9.2,135,18.9,5,0.6,和歌山県北部
2022,6,9,20,35,36.8,35,51.0,137,39.5,8,0.0,長野県南部
2022,6,9,20,35,57.5,34,1.9,135,18.4,8,0.1,和歌山県北部
2022,6,9,20,36,27.0,36,36.0,137,50.9,16,0.4,長野県北部
2022,6,9,20,37,27.4,37,51.1,141,35.5,48,1.5,福島県沖
2022,6,9,20,38,43.7,38,47.0,141,43.8,53,0.5,宮城県沖
2022,6,9,20,42,26.9,36,44.4,140,34.3,10,0.4,茨城県北部
2022,6,9,20,43,26.2,41,38.9,142,14.1,46,1.4,浦河沖
2022,6,9,20,43,32.0,36,35.8,137,50.1,14,0.1,長野県北部
2022,6,9,20,44,51.3,36,53.8,139,48.8,9,0.6,栃木県北部
2022,6,9,20,46,53.1,34,2.2,135,10.6,7,-0.1,和歌山県北部
2022,6,9,20,49,12.7,32,46.1,129,54.7,5,-0.3,長崎県南西部
2022,6,9,20,53,21.6,31,58.5,130,30.7,9,0.1,鹿児島県薩摩地方
2022,6,9,20,54,11.6,37,31.1,137,12.4,13,0.4,能登半島沖
2022,6,9,20,56,25.1,37,53.7,141,47.4,31,0.9,宮城県沖
2022,6,9,20,59,23.8,36,7.6,141,2.1,31,1.4,茨城県沖
2022,6,9,21,01,52.4,31,40.5,131,46.9,20,0.8,日向灘
2022,6,9,21,06,15.3,35,48.2,140,28.2,67,0.6,千葉県北東部
2022,6,9,21,06,27.1,39,59.0,140,44.8,2,0.0,秋田県内陸南部
2022,6,9,21,07,19.9,37,31.8,137,17.4,14,0.5,石川県能登地方
2022,6,9,21,08,32.6,36,36.2,137,50.5,19,0.3,長野県北部
2022,6,9,21,11,45.2,42,36.1,141,55.1,31,2.4,胆振地方中東部
2022,6,9,21,14,25.2,40,12.1,141,21.1,10,0.0,岩手県内陸北部
2022,6,9,21,19,57.5,32,56.2,130,21.8,12,0.3,有明海
2022,6,9,21,23,21.2,34,9.5,135,18.4,7,0.0,和歌山県北部
2022,6,9,21,23,29.7,34,11.2,135,13.6,5,-0.1,和歌山県北部
