年,月,日,時,分,秒,緯度(度),緯度(分),経度(度),経度(分),深さ(km),Ｍ,震央地名
2022,6,13,12,28,33.8,33,45.4,137,15.0,366,2.1,三重県南東沖
2022,6,13,12,28,39.6,37,30.9,137,14.8,14,1.0,石川県能登地方
2022,6,13,12,29,57.1,37,50.3,141,34.6,48,1.2,福島県沖
2022,6,13,12,31,21.0,37,16.4,141,53.4,32,1.3,福島県沖
2022,6,13,12,34,38.7,39,28.0,144,47.8,14,2.2,三陸沖
2022,6,13,12,34,48.0,35,59.9,140,12.2,38,0.8,茨城県南部
2022,6,13,12,34,54.1,34,44.1,135,57.1,12,0.5,奈良県
2022,6,13,12,37,0.3,36,26.6,141,13.2,33,1.1,茨城県沖
2022,6,13,12,37,51.4,32,39.5,132,0.7,35,0.7,日向灘
2022,6,13,12,39,16.2,37,33.7,141,33.8,53,1.7,福島県沖
2022,6,13,12,40,12.5,37,54.7,142,28.0,23,1.1,宮城県沖
2022,6,13,12,43,44.8,37,9.4,142,14.5,15,1.4,福島県沖
2022,6,13,12,46,38.1,37,45.5,141,35.2,55,1.5,福島県沖
2022,6,13,12,49,47.5,36,12.5,140,56.6,44,1.1,茨城県沖
2022,6,13,12,53,52.7,38,56.8,144,39.9,12,2.0,三陸沖
2022,6,13,12,55,55.2,37,49.9,141,43.9,55,0.8,福島県沖
2022,6,13,13,01,22.3,39,9.9,143,37.3,13,1.7,三陸沖
2022,6,13,13,06,46.1,37,58.4,141,39.9,48,0.9,宮城県沖
2022,6,13,13,07,3.4,37,17.1,141,52.4,35,1.7,福島県沖
2022,6,13,13,08,1.1,37,51.5,141,35.8,48,1.0,福島県沖
2022,6,13,13,08,38.8,38,35.2,142,3.9,42,1.5,宮城県沖
2022,6,13,13,08,47.8,35,7.3,138,24.2,24,0.5,静岡県中部
2022,6,13,13,10,43.9,28,12.5,142,39.2,44,4.0,父島近海
2022,6,13,13,12,59.0,37,17.0,141,54.1,34,1.1,福島県沖
2022,6,13,13,13,34.3,37,10.1,141,27.2,15,1.3,福島県沖
2022,6,13,13,15,39.3,43,53.2,147,42.3,0,3.2,北海道東方沖
2022,6,13,13,19,3.1,40,46.8,142,45.3,29,1.5,青森県東方沖
2022,6,13,13,19,24.7,37,53.3,142,23.3,29,1.8,宮城県沖
2022,6,13,13,23,15.5,33,41.4,140,24.9,48,1.3,八丈島東方沖
2022,6,13,13,26,41.4,37,17.2,141,54.0,34,1.0,福島県沖
2022,6,13,13,29,20.8,31,14.7,129,56.7,13,1.0,薩摩半島西方沖
2022,6,13,13,31,41.6,37,4.0,141,10.4,24,1.0,福島県沖
2022,6,13,13,33,58.8,34,52.4,136,25.2,8,0.8,三重県北部
2022,6,13,13,34,11.6,34,9.9,135,5.5,8,0.8,紀伊水道
2022,6,13,13,38,8.6,37,23.6,143,47.7,24,1.5,福島県沖
2022,6,13,13,50,54.6,37,50.1,141,35.4,47,1.4,福島県沖
2022,6,13,13,53,55.3,31,58.9,130,30.2,7,0.0,鹿児島県薩摩地方
2022,6,13,13,54,10.2,36,47.5,139,36.3,6,2.0,栃木県北部
2022,6,13,13,56,50.7,36,47.7,139,36.6,7,0.5,栃木県北部
2022,6,13,13,59,55.3,38,30.2,138,19.4,9,1.2,佐渡付近
2022,6,13,14,01,21.9,37,30.6,142,2.0,36,1.1,福島県沖
2022,6,13,14,03,10.0,33,24.7,132,27.0,40,0.4,愛媛県南予
2022,6,13,14,03,30.6,34,44.7,139,53.9,54,1.1,千葉県南東沖
2022,6,13,14,03,54.8,36,11.2,140,55.1,37,1.4,茨城県沖
2022,6,13,14,10,47.2,37,41.5,141,38.8,54,1.5,福島県沖
2022,6,13,14,13,33.9,36,14.4,137,56.9,10,-0.4,長野県中部
2022,6,13,14,17,44.9,37,8.9,141,22.0,9,1.5,福島県沖
2022,6,13,14,19,39.3,37,55.0,141,41.4,53,2.0,宮城県沖
2022,6,13,14,19,40.4,35,52.9,140,53.7,29,1.3,千葉県東方沖
2022,6,13,14,20,13.0,34,43.2,140,34.9,45,1.2,千葉県南東沖
2022,6,13,14,21,23.4,43,1.0,143,45.4,90,1.2,釧路地方中南部
2022,6,13,14,21,23.7,36,7.0,137,39.5,7,0.2,長野県中部
2022,6,13,14,21,52.1,37,54.9,144,42.3,24,1.6,三陸沖
2022,6,13,14,22,6.5,28,15.6,129,34.2,33,1.1,奄美大島近海
2022,6,13,14,23,19.1,37,46.2,141,34.3,52,1.4,福島県沖
2022,6,13,14,23,25.1,36,48.2,140,34.4,5,0.4,茨城県北部
2022,6,13,14,23,59.3,35,18.0,141,7.0,17,1.8,千葉県東方沖
2022,6,13,14,32,3.7,37,51.5,141,43.0,60,1.5,福島県沖
2022,6,13,14,32,49.7,37,45.4,141,34.4,53,1.0,福島県沖
2022,6,13,14,35,1.0,34,28.6,140,34.2,43,1.3,千葉県南東沖
2022,6,13,14,38,3.4,39,26.8,142,30.6,31,1.6,岩手県沖
2022,6,13,14,41,49.9,37,25.5,141,45.0,49,0.8,福島県沖
2022,6,13,14,44,4.4,33,46.6,130,6.1,8,0.4,福岡県北西沖
2022,6,13,14,44,4.6,35,52.6,140,26.8,37,1.2,千葉県北東部
2022,6,13,14,44,24.2,38,41.8,142,19.4,37,1.6,宮城県沖
2022,6,13,14,44,43.3,37,30.6,137,13.5,12,1.0,石川県能登地方
2022,6,13,14,45,21.0,25,14.2,125,37.4,32,2.5,宮古島近海
2022,6,13,14,50,27.5,34,7.6,135,25.5,5,0.2,和歌山県北部
2022,6,13,14,52,12.5,33,39.1,134,40.2,15,0.2,紀伊水道
2022,6,13,14,52,39.3,42,10.0,142,34.0,47,1.0,浦河沖
2022,6,13,15,03,45.6,35,1.8,139,38.7,46,1.3,伊豆大島近海
2022,6,13,15,07,38.5,37,58.8,141,40.7,48,1.6,宮城県沖
2022,6,13,15,15,59.8,36,5.1,139,15.3,11,0.3,埼玉県北部
2022,6,13,15,18,43.1,37,17.6,142,13.4,19,0.9,福島県沖
2022,6,13,15,20,47.5,35,54.2,138,3.4,8,-0.1,長野県南部
2022,6,13,15,21,53.8,37,38.1,141,35.3,52,2.2,福島県沖
2022,6,13,15,22,22.2,35,52.2,141,3.5,16,1.5,茨城県沖
2022,6,13,15,28,50.6,36,48.8,140,31.7,9,0.5,茨城県北部
2022,6,13,15,29,0.7,36,49.0,140,31.5,8,0.8,茨城県北部
2022,6,13,15,31,2.9,33,41.3,140,26.4,51,1.6,八丈島東方沖
2022,6,13,15,32,5.7,37,49.5,141,37.7,55,1.1,福島県沖
2022,6,13,15,33,8.0,34,9.4,135,10.2,7,0.1,紀伊水道
2022,6,13,15,37,27.8,36,48.9,140,31.8,9,0.7,茨城県北部
2022,6,13,15,39,15.1,42,31.0,145,5.5,20,2.1,釧路沖
2022,6,13,15,39,32.7,32,20.4,132,1.2,23,1.1,日向灘
2022,6,13,15,41,43.5,34,47.8,140,17.3,55,1.1,千葉県南東沖
2022,6,13,15,41,58.4,37,30.6,137,17.5,11,0.9,石川県能登地方
2022,6,13,15,42,26.1,37,24.4,141,54.3,36,1.2,福島県沖
2022,6,13,15,42,43.5,37,50.6,141,34.5,49,1.1,福島県沖
2022,6,13,15,44,2.4,39,9.0,142,28.8,28,1.1,岩手県沖
2022,6,13,15,47,55.7,26,1.9,140,47.9,8,4.5,小笠原諸島西方沖
2022,6,13,15,50,1.2,40,4.1,142,5.3,48,2.5,岩手県沖
2022,6,13,15,51,14.1,37,11.4,142,13.0,16,2.2,福島県沖
2022,6,13,15,53,51.8,37,52.1,141,37.5,49,1.7,福島県沖
2022,6,13,15,57,21.9,38,57.1,144,41.7,9,1.1,三陸沖
2022,6,13,15,57,46.6,37,50.9,141,34.3,49,1.4,福島県沖
2022,6,13,16,07,56.2,39,48.8,142,22.0,12,1.7,岩手県沖
2022,6,13,16,08,22.3,33,32.5,135,35.3,13,0.3,和歌山県南部
2022,6,13,16,11,44.6,37,37.8,141,34.2,52,0.8,福島県沖
2022,6,13,16,16,19.3,37,38.3,141,35.5,53,2.5,福島県沖
2022,6,13,16,19,1.6,34,1.5,135,16.6,7,0.8,和歌山県北部
2022,6,13,16,20,1.9,37,1.9,144,16.6,27,2.4,福島県沖
2022,6,13,16,20,46.1,33,21.0,134,21.5,26,0.3,四国沖
2022,6,13,16,23,33.7,37,32.0,137,12.9,12,0.9,能登半島沖
2022,6,13,16,24,0.8,40,4.8,142,3.6,48,0.6,岩手県沖
2022,6,13,16,27,4.6,35,31.0,139,40.9,24,1.0,神奈川県東部
2022,6,13,16,27,38.1,33,24.6,134,17.9,13,0.4,四国沖
2022,6,13,16,28,57.2,41,29.9,142,22.2,38,1.0,青森県東方沖
2022,6,13,16,32,3.2,36,19.9,138,0.4,8,0.1,長野県中部
2022,6,13,16,33,47.5,36,37.7,139,28.6,9,0.2,栃木県北部
2022,6,13,16,34,33.8,36,51.1,139,44.9,26,0.5,栃木県北部
2022,6,13,16,34,45.8,36,51.0,139,44.9,27,0.7,栃木県北部
2022,6,13,16,40,0.4,38,20.6,141,52.7,59,1.1,宮城県沖
2022,6,13,16,41,15.7,41,23.7,146,39.8,26,1.5,釧路沖
2022,6,13,16,43,25.4,36,34.6,139,28.2,7,1.4,群馬県南部
2022,6,13,16,45,54.5,37,48.0,141,38.4,53,2.9,福島県沖
2022,6,13,16,47,11.1,33,50.6,134,58.6,12,1.8,紀伊水道
2022,6,13,16,47,43.0,37,32.3,137,13.6,12,1.1,能登半島沖
2022,6,13,16,49,58.7,39,1.2,144,37.6,14,1.4,三陸沖
2022,6,13,16,51,17.4,37,51.2,141,36.8,49,1.0,福島県沖
2022,6,13,16,51,42.2,42,30.3,143,41.5,60,2.2,十勝沖
2022,6,13,16,53,28.9,36,35.7,137,49.7,18,0.6,長野県北部
2022,6,13,16,56,54.1,35,33.4,138,55.7,24,0.8,山梨県東部・富士五湖
2022,6,13,16,56,59.8,28,38.0,129,43.3,32,1.1,奄美大島近海
2022,6,13,16,58,42.0,32,43.3,129,40.4,4,0.6,五島列島近海
2022,6,13,16,58,47.8,37,49.5,141,37.0,48,1.0,福島県沖
2022,6,13,16,59,22.7,33,21.0,132,13.0,44,1.5,豊後水道
2022,6,13,17,02,32.5,38,58.2,144,40.3,9,1.8,三陸沖
2022,6,13,17,06,39.9,35,2.8,135,34.3,13,0.3,京都府南部
2022,6,13,17,09,57.4,33,30.5,140,53.3,56,1.7,八丈島東方沖
2022,6,13,17,18,9.0,34,7.4,135,25.2,8,-0.4,和歌山県北部
2022,6,13,17,18,41.3,37,38.0,141,35.0,52,3.8,福島県沖
2022,6,13,17,22,31.7,35,2.6,135,34.0,13,0.4,京都府南部
2022,6,13,17,24,29.8,32,26.8,130,33.2,9,0.2,熊本県天草・芦北地方
2022,6,13,17,27,6.0,34,1.0,136,8.7,20,0.4,三重県南部
2022,6,13,17,27,57.0,43,22.7,145,7.6,88,1.9,根室地方中部
2022,6,13,17,28,32.5,35,25.2,138,55.7,22,0.1,山梨県東部・富士五湖
2022,6,13,17,29,53.3,37,30.2,137,12.9,12,1.5,石川県能登地方
2022,6,13,17,30,2.2,38,23.1,142,6.3,32,1.1,宮城県沖
2022,6,13,17,30,45.0,38,58.3,144,40.8,9,1.3,三陸沖
2022,6,13,17,34,1.7,34,19.3,141,40.1,0,2.2,関東東方沖
2022,6,13,17,34,9.3,37,53.4,141,31.0,44,1.1,福島県沖
2022,6,13,17,36,33.7,42,55.6,146,26.1,15,1.8,根室半島南東沖
2022,6,13,17,39,0.3,36,48.7,140,35.1,7,0.3,茨城県北部
2022,6,13,17,40,6.8,32,54.0,130,31.8,10,0.1,熊本県熊本地方
2022,6,13,17,40,21.5,40,11.8,141,6.8,9,-,岩手県内陸北部
2022,6,13,17,40,54.1,36,35.7,140,44.6,17,2.2,茨城県沖
2022,6,13,17,41,20.5,38,58.7,140,53.3,7,0.9,岩手県内陸南部
2022,6,13,17,43,11.7,39,7.6,143,18.1,2,1.5,三陸沖
2022,6,13,17,44,20.2,37,28.1,137,10.0,12,1.4,石川県能登地方
2022,6,13,17,45,58.2,37,39.2,144,41.6,30,2.1,福島県沖
2022,6,13,17,49,5.3,37,38.6,141,35.5,55,1.0,福島県沖
2022,6,13,17,55,55.9,37,51.0,141,37.0,48,1.1,福島県沖
2022,6,13,17,57,26.5,37,45.1,141,34.4,52,1.2,福島県沖
2022,6,13,18,00,13.5,32,26.1,131,54.6,38,2.0,日向灘
2022,6,13,18,00,57.5,37,40.3,141,30.1,57,3.4,福島県沖
2022,6,13,18,06,59.0,38,0.0,141,37.7,59,1.0,宮城県沖
2022,6,13,18,07,15.4,34,15.6,131,34.0,17,0.5,山口県中部
2022,6,13,18,07,25.3,37,51.1,141,35.6,49,1.5,福島県沖
2022,6,13,18,10,10.5,33,36.8,135,33.8,32,0.6,和歌山県南部
2022,6,13,18,10,55.5,35,56.2,137,40.3,8,0.3,長野県南部
2022,6,13,18,11,25.7,37,51.4,141,35.4,48,1.0,福島県沖
2022,6,13,18,16,54.9,36,1.2,140,9.2,60,1.0,茨城県南部
2022,6,13,18,17,21.8,33,30.8,135,35.4,20,0.6,和歌山県南方沖
2022,6,13,18,21,42.5,39,49.1,142,21.7,9,-,岩手県沖
2022,6,13,18,21,58.6,37,54.1,141,39.9,51,1.1,宮城県沖
2022,6,13,18,24,47.0,32,42.8,132,32.5,26,0.3,四国沖
2022,6,13,18,25,12.6,42,54.7,146,24.9,21,2.0,根室半島南東沖
2022,6,13,18,27,50.1,42,31.9,139,39.5,7,0.9,北海道南西沖
2022,6,13,18,29,32.2,37,11.4,142,13.3,16,1.3,福島県沖
2022,6,13,18,31,22.9,38,58.5,144,41.2,8,1.3,三陸沖
2022,6,13,18,34,13.1,36,26.5,140,2.3,108,0.9,栃木県南部
2022,6,13,18,37,34.0,37,31.9,137,14.1,14,0.8,能登半島沖
2022,6,13,18,38,25.3,36,48.9,141,22.3,5,1.4,茨城県沖
2022,6,13,18,40,10.6,39,38.5,142,4.6,46,0.9,岩手県沖
2022,6,13,18,44,28.4,37,30.3,137,11.7,11,0.9,能登半島沖
2022,6,13,18,45,3.1,36,47.1,140,59.2,54,0.7,茨城県沖
2022,6,13,18,45,23.8,37,35.5,142,8.7,29,1.4,福島県沖
2022,6,13,18,48,36.2,35,56.1,138,2.4,10,1.1,長野県南部
2022,6,13,18,49,54.8,40,3.3,140,35.1,6,0.3,秋田県内陸北部
2022,6,13,18,50,49.9,41,52.9,139,46.0,169,2.0,北海道南西沖
2022,6,13,18,52,5.0,32,42.8,132,3.9,37,1.2,日向灘
2022,6,13,18,52,9.1,37,51.6,141,35.1,49,-,福島県沖
2022,6,13,18,52,29.7,42,20.4,142,50.9,17,1.4,日高地方東部
2022,6,13,19,08,27.3,35,20.8,133,15.4,13,0.4,島根県東部
2022,6,13,19,10,44.3,35,19.2,141,11.5,5,1.3,千葉県東方沖
2022,6,13,19,10,44.7,35,8.8,132,33.7,10,0.4,島根県西部
2022,6,13,19,11,7.1,38,7.8,144,51.4,32,1.5,三陸沖
2022,6,13,19,13,22.6,37,30.5,137,13.0,12,0.9,石川県能登地方
2022,6,13,19,15,10.6,37,51.3,141,34.9,46,1.0,福島県沖
2022,6,13,19,16,7.2,38,51.9,141,36.8,69,0.4,宮城県沖
2022,6,13,19,19,5.1,30,7.7,139,29.0,415,3.8,鳥島近海
2022,6,13,19,19,15.7,41,3.5,142,48.9,21,1.2,青森県東方沖
2022,6,13,19,25,25.6,37,28.6,137,9.8,11,1.6,石川県能登地方
2022,6,13,19,25,34.9,32,43.8,132,12.2,12,2.2,日向灘
2022,6,13,19,27,39.3,34,49.4,137,50.4,19,0.1,静岡県西部
2022,6,13,19,29,29.3,36,27.4,141,3.0,28,1.0,茨城県沖
2022,6,13,19,30,21.6,37,51.6,141,37.0,48,0.9,福島県沖
2022,6,13,19,33,13.9,33,43.4,135,6.3,41,0.5,紀伊水道
2022,6,13,19,34,28.7,31,22.6,130,37.1,12,0.6,鹿児島湾
2022,6,13,19,36,10.5,41,1.8,144,36.9,21,1.2,十勝沖
2022,6,13,19,39,7.7,37,52.2,141,41.5,55,1.4,宮城県沖
2022,6,13,19,43,32.5,35,3.7,135,32.7,10,0.7,京都府南部
2022,6,13,19,44,35.2,33,2.3,131,6.6,12,0.8,熊本県阿蘇地方
2022,6,13,19,49,25.4,37,31.4,137,13.7,12,0.7,能登半島沖
2022,6,13,19,53,44.9,37,36.2,142,22.8,29,0.9,福島県沖
2022,6,13,19,55,10.2,37,54.4,141,38.6,49,0.9,宮城県沖
2022,6,13,19,57,19.3,32,39.3,131,59.8,37,0.4,日向灘
2022,6,13,19,58,40.5,34,44.9,138,5.8,31,1.8,静岡県西部
2022,6,13,19,58,55.2,43,32.4,145,20.8,127,1.3,国後島付近
2022,6,13,20,05,58.7,35,21.7,133,52.3,9,0.6,鳥取県中部
2022,6,13,20,06,17.3,41,48.3,143,33.2,39,0.9,十勝沖
2022,6,13,20,06,25.9,37,24.3,142,0.9,36,0.8,福島県沖
2022,6,13,20,07,36.2,35,6.9,135,27.5,12,0.2,京都府南部
2022,6,13,20,15,13.6,38,57.9,142,6.2,42,1.1,宮城県沖
2022,6,13,20,15,29.8,39,42.4,142,29.3,35,1.5,岩手県沖
2022,6,13,20,15,39.9,32,34.3,131,28.9,13,0.3,宮崎県北部平野部
2022,6,13,20,17,22.2,38,52.7,142,26.4,32,-,宮城県沖
2022,6,13,20,17,36.4,38,53.6,142,27.0,33,-,宮城県沖
2022,6,13,20,18,33.4,24,8.5,123,47.3,19,4.6,西表島付近
2022,6,13,20,19,18.5,37,52.0,141,47.7,52,1.3,宮城県沖
2022,6,13,20,19,56.2,37,52.0,141,47.9,51,2.1,宮城県沖
2022,6,13,20,20,59.9,24,8.9,123,47.0,17,2.5,西表島付近
2022,6,13,20,21,43.3,37,50.3,141,48.9,51,1.2,福島県沖
2022,6,13,20,24,46.3,35,36.6,136,40.3,12,0.2,岐阜県美濃中西部
2022,6,13,20,25,45.4,38,0.3,141,50.3,41,0.8,宮城県沖
2022,6,13,20,26,29.9,24,8.8,123,46.5,18,1.9,西表島付近
2022,6,13,20,27,59.7,24,8.5,123,45.5,20,1.7,西表島付近
2022,6,13,20,32,20.7,36,15.7,140,49.9,44,1.2,茨城県沖
2022,6,13,20,33,46.2,38,58.2,144,40.6,9,1.7,三陸沖
2022,6,13,20,34,11.0,35,19.1,140,41.8,19,2.1,千葉県東方沖
2022,6,13,20,38,59.4,37,27.5,137,15.4,12,0.6,石川県能登地方
2022,6,13,20,40,20.6,37,15.3,142,10.0,27,1.2,福島県沖
2022,6,13,20,41,13.5,37,49.2,141,39.7,53,1.1,福島県沖
2022,6,13,20,41,17.8,34,8.6,140,19.1,58,1.8,房総半島南方沖
2022,6,13,20,41,39.5,38,59.1,144,40.7,8,1.7,三陸沖
2022,6,13,20,43,20.7,34,5.8,135,11.7,4,1.1,和歌山県北部
2022,6,13,20,48,31.6,37,43.0,141,32.3,52,1.1,福島県沖
2022,6,13,20,50,18.0,37,50.0,141,37.7,49,1.1,福島県沖
2022,6,13,20,51,15.5,37,53.0,141,41.1,54,0.7,宮城県沖
2022,6,13,20,54,28.5,32,37.4,131,59.5,39,0.9,日向灘
2022,6,13,20,59,33.4,38,48.3,141,37.3,66,1.0,宮城県沖
2022,6,13,21,03,2.9,37,52.9,141,41.4,56,1.2,宮城県沖
2022,6,13,21,03,20.8,32,43.6,132,3.8,37,1.5,日向灘
2022,6,13,21,10,29.9,36,48.9,138,38.3,4,1.2,長野県北部
2022,6,13,21,11,34.0,33,32.4,140,42.7,47,1.7,八丈島東方沖
2022,6,13,21,12,13.1,34,27.7,132,23.7,8,0.3,広島県南西部
2022,6,13,21,12,34.3,36,48.5,141,23.8,3,1.6,茨城県沖
2022,6,13,21,19,40.9,41,18.8,141,3.4,109,1.0,青森県下北地方
2022,6,13,21,19,47.6,38,58.6,144,39.5,9,1.5,三陸沖
2022,6,13,21,19,54.8,37,31.0,137,14.7,13,1.4,能登半島沖
2022,6,13,21,21,24.2,37,47.0,141,36.5,55,1.6,福島県沖
2022,6,13,21,24,16.8,36,5.8,137,33.6,5,0.4,岐阜県飛騨地方
2022,6,13,21,25,17.1,35,38.5,140,57.9,16,1.3,千葉県東方沖
2022,6,13,21,26,55.3,36,11.9,137,41.0,3,-0.2,長野県中部
2022,6,13,21,28,56.8,37,31.9,137,14.7,14,1.0,能登半島沖
2022,6,13,21,31,5.1,38,33.5,141,42.6,54,2.5,宮城県沖
2022,6,13,21,33,45.0,33,0.8,130,34.3,8,0.0,熊本県熊本地方
2022,6,13,21,34,50.5,37,46.3,141,38.6,55,1.0,福島県沖
2022,6,13,21,39,45.3,34,13.4,135,7.8,6,0.7,紀伊水道
2022,6,13,21,40,17.6,36,35.9,137,50.5,16,0.4,長野県北部
2022,6,13,21,40,57.6,38,2.3,143,57.3,18,1.8,三陸沖
2022,6,13,21,49,30.7,37,38.7,141,30.2,56,0.8,福島県沖
2022,6,13,21,49,47.1,36,36.7,139,12.3,9,0.5,群馬県北部
2022,6,13,21,50,44.6,35,2.4,135,34.2,13,0.6,京都府南部
2022,6,13,21,50,46.5,32,32.2,132,23.4,27,1.5,日向灘
2022,6,13,21,50,52.1,33,47.6,135,21.2,10,0.3,和歌山県北部
2022,6,13,21,52,21.5,32,47.2,132,20.4,35,1.1,豊後水道
2022,6,13,21,52,31.6,37,48.1,141,38.1,49,1.2,福島県沖
2022,6,13,21,53,24.8,40,49.6,145,7.4,28,1.4,三陸沖
2022,6,13,21,57,53.3,31,32.6,131,28.6,37,0.8,大隅半島東方沖
2022,6,13,22,01,24.7,34,57.3,137,27.4,37,0.5,愛知県東部
2022,6,13,22,03,5.5,35,55.4,137,37.0,7,-0.2,長野県南部
2022,6,13,22,09,10.4,33,45.7,135,19.5,18,1.2,紀伊水道
2022,6,13,22,09,29.9,36,52.0,140,47.3,8,1.4,福島県浜通り
2022,6,13,22,09,59.3,32,19.0,129,48.0,15,0.4,天草灘
2022,6,13,22,10,35.9,35,56.1,138,2.1,9,0.3,長野県南部
2022,6,13,22,12,52.6,37,59.5,141,38.7,49,0.8,宮城県沖
2022,6,13,22,20,14.5,33,44.4,135,18.2,38,0.3,紀伊水道
2022,6,13,22,20,36.6,35,20.9,133,15.3,13,0.4,島根県東部
2022,6,13,22,22,1.3,36,11.0,139,15.3,102,0.6,埼玉県北部
2022,6,13,22,23,4.0,37,31.5,137,11.5,14,0.5,能登半島沖
2022,6,13,22,25,27.8,33,31.5,133,44.2,5,0.1,土佐湾
2022,6,13,22,25,57.2,32,46.8,130,47.9,9,1.7,熊本県熊本地方
2022,6,13,22,28,55.6,33,4.9,130,29.9,13,0.8,福岡県筑後地方
2022,6,13,22,29,20.3,37,13.8,142,16.5,19,2.1,福島県沖
2022,6,13,22,34,15.9,34,44.1,137,57.3,10,0.5,静岡県西部
2022,6,13,22,35,3.6,25,7.0,126,12.2,69,2.4,宮古島近海
2022,6,13,22,39,0.6,40,37.3,140,27.7,12,0.4,青森県津軽南部
2022,6,13,22,41,48.9,38,48.7,142,0.2,45,1.4,宮城県沖
2022,6,13,22,46,59.8,34,45.4,141,22.3,18,1.7,千葉県東方沖
2022,6,13,22,48,11.3,35,48.8,140,12.9,61,1.2,千葉県北西部
2022,6,13,22,50,35.9,35,49.1,140,15.5,60,0.3,千葉県北西部
2022,6,13,22,51,0.1,35,36.1,139,37.8,120,1.5,神奈川県東部
2022,6,13,22,51,22.0,33,46.9,130,5.7,11,0.7,福岡県北西沖
2022,6,13,22,58,6.1,40,0.3,140,31.1,5,0.2,秋田県内陸北部
2022,6,13,23,01,35.8,34,58.4,135,34.7,9,0.4,京都府南部
2022,6,13,23,02,32.3,36,11.2,138,1.9,10,0.0,長野県中部
2022,6,13,23,03,5.2,33,42.4,134,10.5,23,0.1,徳島県南部
2022,6,13,23,03,50.8,37,48.8,141,40.4,56,1.1,福島県沖
2022,6,13,23,05,40.7,36,44.2,141,7.7,48,1.4,茨城県沖
2022,6,13,23,06,56.7,35,48.0,140,14.7,62,0.8,千葉県北西部
2022,6,13,23,06,59.0,38,26.3,141,59.9,37,1.2,宮城県沖
2022,6,13,23,07,47.1,37,31.2,137,11.6,14,0.8,能登半島沖
2022,6,13,23,08,17.8,38,58.1,144,40.0,14,3.8,三陸沖
2022,6,13,23,08,29.2,39,49.8,142,22.1,26,1.0,岩手県沖
2022,6,13,23,12,0.9,41,59.3,142,45.1,54,1.7,浦河沖
2022,6,13,23,13,28.2,34,1.3,135,4.0,7,0.5,紀伊水道
2022,6,13,23,14,2.6,38,57.6,144,41.4,11,1.9,三陸沖
2022,6,13,23,14,27.9,33,58.9,135,6.0,8,0.5,和歌山県北部
2022,6,13,23,16,40.2,37,49.0,141,39.3,56,1.1,福島県沖
2022,6,13,23,18,12.7,37,24.4,141,54.1,36,1.3,福島県沖
2022,6,13,23,19,39.7,34,40.3,137,18.0,7,0.3,愛知県東部
2022,6,13,23,19,55.3,39,53.1,144,39.2,22,1.6,三陸沖
2022,6,13,23,20,13.1,36,48.6,140,35.9,9,0.8,茨城県北部
2022,6,13,23,22,31.8,43,30.9,140,40.2,14,0.9,北海道西方沖
2022,6,13,23,25,13.8,24,16.0,123,42.9,17,0.7,西表島付近
2022,6,13,23,25,33.6,37,19.6,141,48.3,39,1.5,福島県沖
2022,6,13,23,26,17.5,34,37.4,137,4.8,10,0.4,愛知県東部
2022,6,13,23,29,14.3,43,31.5,140,42.3,6,0.3,北海道西方沖
2022,6,13,23,30,28.2,36,27.2,138,1.6,9,-0.5,長野県中部
2022,6,13,23,40,58.3,37,16.9,141,58.7,31,1.0,福島県沖
2022,6,13,23,42,13.7,38,26.7,144,51.0,25,1.6,三陸沖
2022,6,13,23,43,7.8,35,51.7,141,3.4,18,1.5,千葉県東方沖
2022,6,13,23,45,15.1,32,34.7,132,3.2,34,1.6,日向灘
2022,6,13,23,49,9.4,37,49.9,141,32.1,43,1.1,福島県沖
2022,6,13,23,50,31.4,45,57.5,150,29.3,184,3.4,千島列島
2022,6,13,23,53,29.3,36,45.3,140,34.9,10,1.5,茨城県北部
2022,6,13,23,59,52.8,36,30.7,141,43.8,21,1.6,茨城県沖
