年,月,日,時,分,秒,緯度(度),緯度(分),経度(度),経度(分),深さ(km),Ｍ,震央地名
2022,6,19,09,52,28.4,39,49.0,142,21.9,13,3.0,岩手県沖
2022,6,19,09,55,43.6,32,46.6,130,45.2,11,0.8,熊本県熊本地方
2022,6,19,09,56,56.8,37,32.2,137,12.6,10,0.4,能登半島沖
2022,6,19,09,58,22.9,38,20.2,142,5.9,33,1.1,宮城県沖
2022,6,19,10,02,33.7,36,0.9,140,9.4,61,1.1,茨城県南部
2022,6,19,10,04,48.9,37,16.0,141,21.1,10,1.0,福島県沖
2022,6,19,10,07,5.0,35,17.9,140,35.3,23,3.0,千葉県東方沖
2022,6,19,10,08,40.2,33,34.6,135,51.8,20,0.4,和歌山県南部
2022,6,19,10,10,53.8,37,11.7,135,20.1,370,2.4,日本海中部
2022,6,19,10,12,24.7,37,32.4,137,14.4,12,0.5,能登半島沖
2022,6,19,10,14,41.3,37,31.3,137,17.0,12,1.3,石川県能登地方
2022,6,19,10,15,35.8,37,30.4,137,11.9,12,1.0,能登半島沖
2022,6,19,10,17,50.2,42,25.2,139,14.7,25,3.2,北海道南西沖
2022,6,19,10,18,0.4,37,42.1,141,33.6,55,1.2,福島県沖
2022,6,19,10,18,37.4,39,49.2,142,22.1,9,0.8,岩手県沖
2022,6,19,10,18,50.3,34,41.6,134,24.5,13,0.9,播磨灘
2022,6,19,10,18,55.1,37,14.2,141,33.5,42,2.1,福島県沖
2022,6,19,10,20,2.9,34,53.2,135,39.7,11,0.3,大阪府北部
2022,6,19,10,20,25.9,35,18.3,141,12.9,9,1.4,千葉県東方沖
2022,6,19,10,21,5.2,38,46.4,141,44.5,52,0.4,宮城県沖
2022,6,19,10,23,20.4,37,27.3,141,29.9,41,1.4,福島県沖
2022,6,19,10,27,57.7,34,41.6,134,24.6,12,0.8,播磨灘
2022,6,19,10,28,58.1,42,0.8,142,35.2,59,1.0,浦河沖
2022,6,19,10,29,12.5,34,10.2,135,3.5,10,1.6,紀伊水道
2022,6,19,10,30,51.7,39,49.7,142,22.0,8,0.7,岩手県沖
2022,6,19,10,31,43.7,32,34.3,132,4.3,32,0.9,日向灘
2022,6,19,10,33,35.6,33,33.1,133,42.1,6,0.4,高知県中部
2022,6,19,10,34,11.1,36,36.0,143,46.7,21,2.5,関東東方沖
2022,6,19,10,37,38.8,36,48.5,141,24.1,3,1.1,茨城県沖
2022,6,19,10,37,54.1,36,59.4,142,4.3,10,1.4,福島県沖
2022,6,19,10,38,46.5,39,59.8,142,45.3,37,1.0,岩手県沖
2022,6,19,10,42,49.4,34,27.4,132,25.4,26,0.2,広島県南西部
2022,6,19,10,47,33.6,31,56.7,131,33.6,41,1.2,日向灘
2022,6,19,10,47,47.0,41,38.8,141,30.7,122,1.1,苫小牧沖
2022,6,19,10,51,20.5,35,18.0,140,35.1,17,1.0,千葉県東方沖
2022,6,19,10,52,11.8,41,13.9,142,47.2,26,0.9,青森県東方沖
2022,6,19,10,52,14.5,36,50.1,142,2.8,15,1.2,福島県沖
2022,6,19,10,54,29.3,40,7.6,140,30.0,8,-0.2,秋田県内陸北部
2022,6,19,10,55,25.9,37,29.3,137,9.3,9,0.4,石川県能登地方
2022,6,19,10,58,11.4,26,47.5,128,24.6,31,3.1,沖縄本島近海
2022,6,19,11,00,24.9,37,50.3,141,34.5,48,0.7,福島県沖
2022,6,19,11,00,47.3,38,23.4,141,55.4,62,1.9,宮城県沖
2022,6,19,11,00,48.7,40,2.4,142,43.3,27,1.0,岩手県沖
2022,6,19,11,01,3.4,33,29.0,135,23.3,26,0.2,和歌山県南方沖
2022,6,19,11,04,23.6,26,46.4,128,23.8,33,0.4,沖縄本島近海
2022,6,19,11,06,29.4,22,5.5,144,2.4,161,-,硫黄島近海
2022,6,19,11,07,28.9,37,49.6,141,35.9,48,1.0,福島県沖
2022,6,19,11,07,42.8,36,36.2,141,46.2,18,0.9,茨城県沖
2022,6,19,11,09,34.4,31,39.1,131,54.2,27,1.0,日向灘
2022,6,19,11,11,29.7,34,12.0,135,9.5,8,0.1,和歌山県北部
2022,6,19,11,13,32.4,35,9.8,136,31.5,10,0.3,三重県北部
2022,6,19,11,15,45.9,43,4.8,145,37.6,47,1.4,根室半島南東沖
2022,6,19,11,15,58.5,37,1.2,140,35.7,7,0.0,福島県中通り
2022,6,19,11,16,32.0,36,36.8,140,30.6,85,0.8,茨城県北部
2022,6,19,11,20,35.4,37,50.0,141,36.5,47,0.7,福島県沖
2022,6,19,11,21,31.6,37,31.3,137,17.0,11,0.8,石川県能登地方
2022,6,19,11,24,48.0,36,44.7,143,59.6,26,1.4,関東東方沖
2022,6,19,11,26,31.0,35,26.4,138,59.7,17,0.4,神奈川県西部
2022,6,19,11,29,29.1,37,30.9,137,14.2,13,1.4,石川県能登地方
2022,6,19,11,34,56.8,37,31.4,137,12.3,11,0.5,能登半島沖
2022,6,19,11,35,22.9,37,51.3,141,35.5,49,1.0,福島県沖
2022,6,19,11,37,19.2,29,59.2,130,11.8,64,2.3,トカラ列島近海
2022,6,19,11,39,51.5,37,33.0,137,14.8,13,0.4,能登半島沖
2022,6,19,11,40,1.0,35,16.9,139,28.0,141,1.5,相模湾
2022,6,19,11,40,28.7,37,32.6,137,14.2,12,1.2,能登半島沖
2022,6,19,11,42,25.5,33,43.3,132,18.3,45,0.7,伊予灘
2022,6,19,11,45,53.5,37,57.9,141,40.0,49,0.8,宮城県沖
2022,6,19,11,47,12.9,37,51.5,141,37.6,50,1.3,福島県沖
2022,6,19,11,47,14.0,37,31.1,137,18.8,13,0.6,石川県能登地方
2022,6,19,11,54,52.8,35,26.2,139,3.1,15,0.1,神奈川県西部
2022,6,19,11,58,59.6,37,29.8,137,12.2,11,0.8,石川県能登地方
2022,6,19,12,01,43.0,37,31.5,137,16.3,10,0.7,石川県能登地方
2022,6,19,12,07,32.4,35,3.2,137,25.0,286,2.2,愛知県西部
2022,6,19,12,08,50.4,33,53.0,140,16.0,61,2.4,房総半島南方沖
2022,6,19,12,09,9.3,36,36.5,139,21.2,6,1.6,群馬県南部
2022,6,19,12,09,29.8,39,34.8,140,30.0,6,-0.3,秋田県内陸南部
2022,6,19,12,09,47.3,37,53.8,141,46.4,57,1.4,宮城県沖
2022,6,19,12,13,51.4,35,25.3,141,10.3,15,1.9,千葉県東方沖
2022,6,19,12,16,16.6,37,50.5,141,33.6,48,0.8,福島県沖
2022,6,19,12,16,20.1,33,53.2,140,15.6,60,1.4,房総半島南方沖
2022,6,19,12,16,43.3,32,46.7,130,43.5,9,0.2,熊本県熊本地方
2022,6,19,12,17,26.6,33,41.7,135,20.9,38,0.1,紀伊水道
2022,6,19,12,17,45.2,36,53.1,139,43.4,6,0.1,栃木県北部
2022,6,19,12,19,40.8,41,8.1,146,17.7,27,1.2,釧路沖
2022,6,19,12,22,27.9,37,32.5,137,13.3,11,0.4,能登半島沖
2022,6,19,12,24,11.9,38,2.1,141,38.6,59,1.0,宮城県沖
2022,6,19,12,26,52.6,37,42.5,141,42.6,51,1.4,福島県沖
2022,6,19,12,28,48.5,31,24.1,130,35.9,10,0.5,鹿児島湾
2022,6,19,12,28,54.9,35,14.4,138,59.8,7,-0.5,神奈川県西部
2022,6,19,12,30,14.8,40,39.4,140,25.6,12,0.0,青森県津軽南部
2022,6,19,12,32,9.2,35,49.5,138,10.7,9,-0.2,長野県南部
2022,6,19,12,35,23.2,37,44.1,141,36.5,56,1.4,福島県沖
2022,6,19,12,36,10.6,36,21.2,140,37.1,86,1.6,茨城県沖
2022,6,19,12,36,37.0,37,27.7,137,8.8,11,0.9,石川県能登地方
2022,6,19,12,37,8.7,23,12.5,121,30.6,0,-,台湾付近
2022,6,19,12,39,16.0,33,42.4,134,10.9,20,0.2,徳島県南部
2022,6,19,12,40,50.0,35,25.0,133,40.7,16,0.4,鳥取県中部
2022,6,19,12,42,9.3,37,17.9,141,38.4,41,1.2,福島県沖
2022,6,19,12,42,56.3,37,45.5,141,33.5,51,1.1,福島県沖
2022,6,19,12,45,29.4,41,12.4,142,47.7,26,0.7,青森県東方沖
2022,6,19,12,46,11.1,33,26.8,133,48.5,31,0.6,土佐湾
2022,6,19,12,47,26.6,37,31.2,137,12.0,10,0.8,能登半島沖
2022,6,19,12,58,47.7,42,31.4,144,13.9,68,1.0,釧路沖
2022,6,19,12,59,39.7,32,19.7,129,48.6,15,0.1,天草灘
2022,6,19,13,00,25.5,37,29.4,137,12.2,12,0.8,石川県能登地方
2022,6,19,13,03,50.3,32,22.6,131,51.7,17,2.2,日向灘
2022,6,19,13,10,7.1,24,46.9,125,49.1,35,2.4,宮古島近海
2022,6,19,13,10,27.0,28,20.0,129,26.6,10,0.6,奄美大島近海
2022,6,19,13,12,24.8,27,6.1,128,29.1,32,0.7,沖縄本島近海
2022,6,19,13,16,18.8,33,21.5,134,31.8,22,0.3,四国沖
2022,6,19,13,19,36.7,37,43.5,142,12.3,28,1.0,福島県沖
2022,6,19,13,21,40.1,37,30.5,137,16.1,12,0.9,石川県能登地方
2022,6,19,13,23,37.6,35,2.2,135,34.8,13,0.4,京都府南部
2022,6,19,13,29,52.9,37,16.6,141,48.9,39,1.5,福島県沖
2022,6,19,13,30,11.9,38,58.0,144,41.1,9,1.4,三陸沖
2022,6,19,13,33,32.1,33,31.1,135,32.3,12,0.8,和歌山県南部
2022,6,19,13,36,50.0,34,42.5,132,19.0,19,0.8,広島県北部
2022,6,19,13,38,11.3,37,31.1,137,12.4,12,0.9,能登半島沖
2022,6,19,13,38,28.2,38,57.2,144,43.8,39,1.2,三陸沖
2022,6,19,13,39,30.8,37,52.5,141,41.4,56,1.1,宮城県沖
2022,6,19,13,41,27.2,34,50.4,137,41.7,35,0.8,静岡県西部
2022,6,19,13,48,29.8,38,0.4,141,43.6,55,1.0,宮城県沖
2022,6,19,13,49,6.3,39,56.7,142,5.4,10,0.1,岩手県沖
2022,6,19,13,54,59.0,35,2.7,138,30.5,23,0.4,静岡県中部
2022,6,19,13,55,10.9,32,45.1,130,45.5,12,0.0,熊本県熊本地方
2022,6,19,13,55,28.2,37,24.9,141,44.0,42,1.7,福島県沖
2022,6,19,13,56,43.7,29,54.5,131,19.3,20,2.2,種子島南東沖
2022,6,19,13,59,10.1,37,46.5,141,34.7,51,1.4,福島県沖
2022,6,19,14,00,9.3,32,33.7,129,59.9,4,0.4,天草灘
2022,6,19,14,00,49.9,34,50.6,137,3.7,7,0.2,愛知県西部
2022,6,19,14,01,10.7,39,37.4,143,34.5,9,1.4,三陸沖
2022,6,19,14,01,37.7,37,58.5,141,39.9,48,1.5,宮城県沖
2022,6,19,14,01,38.8,44,36.6,141,39.1,0,1.2,北海道北西沖
2022,6,19,14,09,58.3,40,56.3,142,42.6,26,0.7,青森県東方沖
2022,6,19,14,10,42.9,41,16.8,142,50.8,42,0.9,青森県東方沖
2022,6,19,14,13,17.5,36,16.1,137,39.0,5,0.0,長野県中部
2022,6,19,14,13,46.3,29,10.7,130,16.5,28,2.6,奄美大島北東沖
2022,6,19,14,14,1.1,37,27.3,140,57.9,75,0.6,福島県浜通り
2022,6,19,14,16,48.8,38,17.0,142,8.7,30,0.9,宮城県沖
2022,6,19,14,19,54.6,37,45.4,141,34.1,51,1.4,福島県沖
2022,6,19,14,21,20.3,24,31.4,121,38.5,40,-,台湾付近
2022,6,19,14,26,19.8,35,31.1,136,36.8,7,0.1,岐阜県美濃中西部
2022,6,19,14,28,9.4,37,40.4,141,36.4,55,1.2,福島県沖
2022,6,19,14,36,9.0,37,50.1,141,36.2,48,0.9,福島県沖
2022,6,19,14,37,1.8,43,56.4,147,7.3,0,3.7,北海道東方沖
2022,6,19,14,37,11.3,37,47.5,142,7.6,35,1.2,福島県沖
2022,6,19,14,37,27.9,41,21.8,143,4.2,32,0.8,青森県東方沖
2022,6,19,14,38,48.5,39,49.1,142,22.0,13,3.7,岩手県沖
2022,6,19,14,43,24.2,32,45.5,129,55.8,9,0.5,長崎県南西部
2022,6,19,14,44,28.9,39,48.9,142,21.9,14,2.1,岩手県沖
2022,6,19,14,45,33.9,37,49.6,141,38.1,56,0.9,福島県沖
2022,6,19,14,47,28.2,39,49.8,142,22.7,7,0.7,岩手県沖
2022,6,19,14,47,52.1,33,31.3,135,50.5,30,0.9,和歌山県南部
2022,6,19,14,49,26.7,31,10.1,130,17.8,165,1.6,薩摩半島西方沖
2022,6,19,14,52,36.2,38,5.1,142,40.9,18,1.0,宮城県沖
2022,6,19,14,53,4.8,37,15.3,142,4.4,25,1.2,福島県沖
2022,6,19,14,53,29.2,33,1.7,131,13.2,7,2.8,熊本県阿蘇地方
2022,6,19,14,56,53.2,38,51.9,141,38.9,67,0.3,宮城県沖
2022,6,19,14,58,15.7,34,1.8,134,37.8,38,0.4,紀伊水道
2022,6,19,15,00,16.4,28,14.7,129,29.2,28,0.4,奄美大島近海
2022,6,19,15,00,18.6,33,43.2,132,18.4,47,0.6,伊予灘
2022,6,19,15,05,21.3,26,46.8,126,20.9,31,1.8,沖縄本島北西沖
2022,6,19,15,06,6.9,35,28.3,136,20.3,12,0.6,滋賀県北部
2022,6,19,15,06,14.0,26,47.3,127,52.6,11,0.8,沖縄本島近海
2022,6,19,15,08,7.5,37,30.9,137,16.5,13,5.4,石川県能登地方
2022,6,19,15,09,51.0,37,30.5,137,14.8,10,3.5,石川県能登地方
2022,6,19,15,11,0.7,37,31.5,137,15.3,12,2.7,石川県能登地方
2022,6,19,15,11,15.3,37,30.6,137,15.6,12,2.8,石川県能登地方
2022,6,19,15,12,6.6,37,31.3,137,16.6,11,2.8,石川県能登地方
2022,6,19,15,13,52.2,37,30.9,137,16.8,12,2.1,石川県能登地方
2022,6,19,15,14,5.0,37,31.0,137,15.8,10,2.4,石川県能登地方
2022,6,19,15,14,11.3,37,30.7,137,16.2,13,2.6,石川県能登地方
2022,6,19,15,14,45.0,37,30.9,137,15.9,11,2.8,石川県能登地方
2022,6,19,15,15,53.9,37,30.9,137,16.5,10,1.6,石川県能登地方
2022,6,19,15,16,29.4,37,51.5,141,35.9,48,1.1,福島県沖
2022,6,19,15,16,47.3,37,51.4,141,34.8,48,1.7,福島県沖
2022,6,19,15,17,9.2,37,30.8,137,16.8,10,1.8,石川県能登地方
2022,6,19,15,17,59.8,37,30.6,137,15.3,11,2.0,石川県能登地方
2022,6,19,15,18,33.7,37,31.2,137,16.4,11,3.0,石川県能登地方
2022,6,19,15,19,5.8,37,30.5,137,16.5,13,3.2,石川県能登地方
2022,6,19,15,19,11.8,39,49.0,142,22.1,13,3.9,岩手県沖
2022,6,19,15,21,4.4,39,49.3,142,21.6,10,2.0,岩手県沖
2022,6,19,15,21,23.5,37,30.5,137,15.2,11,1.3,石川県能登地方
2022,6,19,15,21,41.0,37,32.1,137,15.9,11,1.2,能登半島沖
2022,6,19,15,21,55.7,37,30.5,137,16.8,13,2.9,石川県能登地方
2022,6,19,15,22,32.3,39,49.2,142,21.9,9,1.2,岩手県沖
2022,6,19,15,23,30.8,24,5.9,123,42.3,22,1.3,西表島付近
2022,6,19,15,23,52.0,37,31.2,137,17.5,12,1.2,石川県能登地方
2022,6,19,15,24,15.2,37,30.1,137,15.1,11,1.4,石川県能登地方
2022,6,19,15,24,27.6,37,31.5,137,16.5,12,1.5,石川県能登地方
2022,6,19,15,24,59.5,38,20.4,141,48.1,56,1.5,宮城県沖
2022,6,19,15,25,17.6,36,38.0,139,29.1,9,0.4,栃木県北部
2022,6,19,15,25,28.8,37,29.8,137,15.2,10,1.3,石川県能登地方
2022,6,19,15,26,2.9,37,30.4,137,15.7,11,1.0,石川県能登地方
2022,6,19,15,26,25.8,37,30.5,137,16.6,12,1.4,石川県能登地方
2022,6,19,15,26,52.1,34,0.6,135,12.6,5,0.1,和歌山県北部
2022,6,19,15,26,53.6,37,30.9,137,15.5,10,1.1,石川県能登地方
2022,6,19,15,27,2.2,37,30.9,137,16.9,12,1.2,石川県能登地方
2022,6,19,15,28,23.9,39,49.0,142,21.8,11,0.9,岩手県沖
2022,6,19,15,28,35.7,37,31.2,137,17.1,11,1.2,石川県能登地方
2022,6,19,15,28,48.8,37,32.1,137,16.5,11,1.2,能登半島沖
2022,6,19,15,29,5.7,39,10.9,142,22.4,46,2.2,岩手県沖
2022,6,19,15,30,24.5,37,31.9,137,14.3,12,1.2,能登半島沖
2022,6,19,15,31,18.3,37,31.0,137,14.3,6,1.2,能登半島沖
2022,6,19,15,31,34.4,37,30.4,137,15.5,12,1.1,石川県能登地方
2022,6,19,15,33,12.6,37,32.4,137,14.5,6,1.3,能登半島沖
2022,6,19,15,33,52.0,37,31.0,137,15.7,11,1.6,石川県能登地方
2022,6,19,15,34,24.9,37,30.2,137,14.6,10,1.5,石川県能登地方
2022,6,19,15,34,32.5,37,31.0,137,15.5,12,1.9,石川県能登地方
2022,6,19,15,34,56.8,37,30.8,137,15.3,11,1.5,石川県能登地方
2022,6,19,15,35,50.2,37,31.1,137,14.9,10,1.1,能登半島沖
2022,6,19,15,35,53.8,37,49.0,141,36.7,50,1.1,福島県沖
2022,6,19,15,36,14.8,37,29.9,137,15.5,12,1.6,石川県能登地方
2022,6,19,15,36,34.0,37,30.3,137,14.8,11,1.9,石川県能登地方
2022,6,19,15,36,39.0,36,23.4,141,7.7,36,1.6,茨城県沖
2022,6,19,15,37,17.9,37,30.4,137,16.7,13,1.9,石川県能登地方
2022,6,19,15,37,36.7,37,30.5,137,15.2,11,2.0,石川県能登地方
2022,6,19,15,38,6.6,37,30.4,137,15.2,12,2.1,石川県能登地方
2022,6,19,15,38,40.4,39,49.4,142,22.1,9,1.3,岩手県沖
2022,6,19,15,39,19.6,37,30.2,137,15.4,11,2.3,石川県能登地方
2022,6,19,15,39,37.7,37,31.3,137,15.3,9,1.9,石川県能登地方
2022,6,19,15,40,17.7,37,31.9,137,18.0,12,2.0,石川県能登地方
2022,6,19,15,41,53.2,37,40.2,141,31.9,56,0.7,福島県沖
2022,6,19,15,42,47.5,32,39.6,132,0.8,36,0.1,日向灘
2022,6,19,15,43,1.5,37,32.0,137,15.7,10,1.3,能登半島沖
2022,6,19,15,43,29.6,37,30.5,137,15.1,11,1.0,石川県能登地方
2022,6,19,15,44,23.4,37,30.0,137,15.6,12,1.0,石川県能登地方
2022,6,19,15,45,48.2,37,30.8,137,15.6,11,1.1,石川県能登地方
2022,6,19,15,46,14.8,39,49.3,142,22.3,8,0.8,岩手県沖
2022,6,19,15,46,29.4,37,30.8,137,16.6,12,1.3,石川県能登地方
2022,6,19,15,46,45.2,32,28.6,131,58.3,18,1.8,日向灘
2022,6,19,15,47,42.2,37,30.7,137,14.6,11,1.2,石川県能登地方
2022,6,19,15,48,45.8,35,57.6,140,20.4,29,0.2,茨城県南部
2022,6,19,15,48,56.8,37,58.5,141,43.8,57,0.9,宮城県沖
2022,6,19,15,48,57.0,37,31.1,137,14.9,10,1.2,能登半島沖
2022,6,19,15,49,16.9,37,31.3,137,14.7,8,1.5,能登半島沖
2022,6,19,15,50,3.5,37,49.3,141,35.1,47,0.8,福島県沖
2022,6,19,15,50,54.6,37,30.9,137,16.1,12,1.1,石川県能登地方
2022,6,19,15,50,55.0,37,51.8,141,41.5,56,1.4,福島県沖
2022,6,19,15,51,56.6,37,30.6,137,14.9,11,0.8,石川県能登地方
2022,6,19,15,53,50.8,39,48.8,142,22.0,10,0.7,岩手県沖
2022,6,19,15,56,18.6,37,31.4,137,15.9,9,0.7,石川県能登地方
2022,6,19,15,56,22.1,39,48.9,142,22.1,10,1.2,岩手県沖
2022,6,19,15,57,45.5,37,31.6,137,15.8,9,0.8,石川県能登地方
2022,6,19,15,59,6.7,37,30.1,137,16.5,13,2.8,石川県能登地方
2022,6,19,15,59,30.3,39,4.4,142,10.6,40,0.6,岩手県沖
2022,6,19,16,00,58.1,37,29.8,137,15.7,12,-,石川県能登地方
2022,6,19,16,01,51.8,37,31.0,137,17.0,13,0.8,石川県能登地方
2022,6,19,16,02,16.0,37,31.0,137,15.1,12,0.6,石川県能登地方
2022,6,19,16,03,8.2,37,31.3,137,14.9,11,0.9,能登半島沖
2022,6,19,16,03,30.6,39,49.7,142,21.8,7,1.0,岩手県沖
2022,6,19,16,03,48.2,37,30.9,137,16.8,13,0.9,石川県能登地方
2022,6,19,16,04,15.2,37,31.6,137,14.8,11,1.0,能登半島沖
2022,6,19,16,04,40.8,37,50.9,141,36.2,50,1.8,福島県沖
2022,6,19,16,06,14.4,37,30.6,137,14.5,11,1.1,石川県能登地方
2022,6,19,16,06,22.6,37,45.3,141,35.7,55,1.2,福島県沖
2022,6,19,16,06,39.3,37,31.5,137,14.8,12,0.9,能登半島沖
2022,6,19,16,07,19.2,39,49.2,142,22.8,8,0.8,岩手県沖
2022,6,19,16,08,48.7,37,30.6,137,15.2,11,1.4,石川県能登地方
2022,6,19,16,09,15.2,37,30.4,137,15.6,12,1.8,石川県能登地方
2022,6,19,16,09,42.9,37,19.8,142,0.8,33,2.9,福島県沖
2022,6,19,16,10,17.1,33,7.1,139,26.0,164,2.7,八丈島近海
2022,6,19,16,10,21.8,37,30.0,137,15.5,11,1.3,石川県能登地方
2022,6,19,16,12,31.2,37,30.0,137,15.6,11,0.5,石川県能登地方
2022,6,19,16,12,44.7,37,49.7,141,35.7,50,1.2,福島県沖
2022,6,19,16,13,27.5,37,30.2,137,15.4,12,0.9,石川県能登地方
2022,6,19,16,13,40.1,37,31.1,137,15.7,13,1.2,石川県能登地方
2022,6,19,16,14,14.9,37,30.1,137,15.5,11,0.8,石川県能登地方
2022,6,19,16,14,51.5,39,49.5,142,21.7,10,1.0,岩手県沖
2022,6,19,16,16,31.2,37,32.8,137,14.5,0,1.1,能登半島沖
2022,6,19,16,16,42.1,33,4.2,132,35.8,11,-0.2,愛媛県南予
2022,6,19,16,16,49.0,37,31.3,137,15.7,12,0.8,石川県能登地方
2022,6,19,16,17,14.3,37,29.0,137,14.9,11,0.7,石川県能登地方
2022,6,19,16,17,34.6,37,31.1,137,14.8,12,1.5,能登半島沖
2022,6,19,16,17,51.0,37,30.4,137,14.8,9,1.5,石川県能登地方
2022,6,19,16,21,21.6,37,31.7,137,15.1,15,1.0,石川県能登地方
2022,6,19,16,22,6.9,33,32.4,132,5.6,54,0.7,伊予灘
2022,6,19,16,23,45.6,37,31.1,137,14.3,9,1.2,能登半島沖
2022,6,19,16,24,6.7,37,30.6,137,14.7,10,1.2,石川県能登地方
2022,6,19,16,24,42.8,31,22.0,130,34.9,9,0.5,鹿児島湾
2022,6,19,16,25,56.8,32,49.1,132,7.4,36,1.2,豊後水道
2022,6,19,16,26,6.5,37,31.9,137,16.3,11,1.1,石川県能登地方
2022,6,19,16,29,10.5,37,31.0,137,15.0,11,0.5,石川県能登地方
2022,6,19,16,29,23.2,37,31.0,137,15.8,9,0.7,石川県能登地方
2022,6,19,16,29,31.8,42,9.4,142,57.0,46,0.6,日高地方東部
2022,6,19,16,29,57.3,37,30.1,137,15.0,10,1.0,石川県能登地方
2022,6,19,16,30,40.8,34,47.3,137,20.1,36,0.5,愛知県東部
2022,6,19,16,31,30.0,37,31.0,137,14.7,11,0.7,能登半島沖
2022,6,19,16,31,36.6,39,49.1,142,22.4,8,0.9,岩手県沖
2022,6,19,16,32,2.9,36,54.0,138,40.0,7,0.3,新潟県中越地方
2022,6,19,16,32,9.3,37,30.9,137,15.1,9,1.3,石川県能登地方
2022,6,19,16,32,54.9,37,30.5,137,15.3,11,1.1,石川県能登地方
2022,6,19,16,33,32.4,37,30.2,137,15.3,11,0.9,石川県能登地方
2022,6,19,16,34,1.5,37,31.5,137,17.6,6,1.3,石川県能登地方
2022,6,19,16,35,2.7,37,30.0,137,15.6,11,1.0,石川県能登地方
2022,6,19,16,35,23.4,37,30.9,137,14.6,14,1.1,石川県能登地方
2022,6,19,16,36,37.6,37,30.3,137,15.4,11,0.9,石川県能登地方
2022,6,19,16,36,40.9,36,29.0,140,34.2,50,0.6,茨城県北部
2022,6,19,16,38,45.5,37,30.9,137,15.7,12,3.3,石川県能登地方
2022,6,19,16,42,19.0,35,2.0,135,34.0,13,0.1,京都府南部
2022,6,19,16,43,8.0,37,30.7,137,16.0,10,0.6,石川県能登地方
2022,6,19,16,43,20.6,37,5.8,141,7.6,56,0.9,福島県沖
2022,6,19,16,43,52.3,37,29.5,137,14.7,10,0.7,石川県能登地方
2022,6,19,16,46,3.2,37,45.7,141,41.4,62,0.9,福島県沖
2022,6,19,16,49,5.4,37,30.8,137,15.0,11,0.6,石川県能登地方
2022,6,19,16,49,14.2,37,31.4,137,14.9,12,1.1,能登半島沖
2022,6,19,16,50,2.1,37,31.3,137,15.8,10,1.1,石川県能登地方
2022,6,19,16,50,25.5,37,30.2,137,17.3,12,1.3,石川県能登地方
2022,6,19,16,50,57.6,37,30.8,137,15.0,11,1.3,石川県能登地方
2022,6,19,16,52,43.1,37,46.5,141,49.2,44,2.3,福島県沖
2022,6,19,16,52,52.6,37,30.8,137,14.9,14,1.2,石川県能登地方
2022,6,19,16,53,20.9,37,31.0,137,16.6,12,1.6,石川県能登地方
2022,6,19,16,54,17.1,39,11.4,142,24.1,26,0.7,岩手県沖
2022,6,19,16,55,38.9,41,22.2,140,23.5,162,1.6,津軽海峡
2022,6,19,16,56,19.5,37,30.8,137,17.4,13,1.3,石川県能登地方
2022,6,19,16,56,25.4,35,21.5,133,45.2,10,-0.2,鳥取県中部
2022,6,19,16,57,27.0,37,30.5,137,17.2,11,1.3,石川県能登地方
2022,6,19,16,57,29.2,33,59.6,133,41.5,8,1.4,徳島県北部
2022,6,19,16,59,0.8,37,31.3,137,11.8,6,0.3,能登半島沖
2022,6,19,16,59,28.1,37,29.7,137,16.3,12,0.7,石川県能登地方
2022,6,19,17,00,2.8,39,11.5,142,23.9,26,0.7,岩手県沖
2022,6,19,17,00,15.6,37,30.0,137,15.3,11,1.3,石川県能登地方
2022,6,19,17,05,10.1,37,30.5,137,15.9,13,1.8,石川県能登地方
2022,6,19,17,07,52.2,37,29.8,137,15.5,11,1.3,石川県能登地方
2022,6,19,17,08,41.0,37,30.2,137,15.9,12,1.0,石川県能登地方
2022,6,19,17,10,24.5,37,30.4,137,14.9,12,1.1,石川県能登地方
2022,6,19,17,10,46.4,37,30.6,137,17.0,12,1.5,石川県能登地方
2022,6,19,17,11,46.6,37,30.1,137,15.9,13,1.4,石川県能登地方
2022,6,19,17,12,45.1,37,30.2,137,12.1,11,0.5,石川県能登地方
2022,6,19,17,13,36.5,37,31.9,137,16.9,9,0.9,石川県能登地方
2022,6,19,17,15,13.1,34,8.9,135,10.4,7,1.0,和歌山県北部
2022,6,19,17,15,29.8,37,31.0,137,16.8,12,0.7,石川県能登地方
2022,6,19,17,15,36.6,36,36.5,140,39.4,89,1.6,茨城県北部
2022,6,19,17,15,45.2,37,0.7,138,34.5,14,0.1,長野県北部
2022,6,19,17,15,52.6,37,31.7,137,15.1,12,0.7,石川県能登地方
2022,6,19,17,16,4.3,37,31.1,137,16.5,12,1.1,石川県能登地方
2022,6,19,17,16,15.1,38,56.8,144,37.5,15,1.3,三陸沖
2022,6,19,17,16,55.8,35,41.2,140,50.1,32,0.5,千葉県東方沖
2022,6,19,17,18,25.8,35,24.5,133,40.5,14,0.7,鳥取県中部
2022,6,19,17,18,28.9,39,37.5,142,6.3,47,0.4,岩手県沖
2022,6,19,17,19,49.5,36,35.9,137,39.3,2,0.2,富山県東部
2022,6,19,17,19,52.5,36,40.5,139,19.0,8,0.6,群馬県北部
2022,6,19,17,20,10.2,37,31.0,137,13.9,8,0.5,能登半島沖
2022,6,19,17,20,31.4,37,31.0,137,15.2,10,1.5,石川県能登地方
2022,6,19,17,20,41.8,37,50.9,141,37.5,48,1.0,福島県沖
